"","date","station_id","tmax","tmin","prcp"
"14686",2010-03-17,90000002,29.8,15.3,20.4
"14687",2010-03-18,90000002,26.9,18.2,0
"14688",2010-03-19,90000002,26.3,18,0
"14689",2010-03-20,90000002,23.7,18.5,0
"14690",2010-03-21,90000002,23.7,16.1,26.6
"14691",2010-03-22,90000002,25.5,13.7,0
"14692",2010-03-23,90000002,27.6,11.9,0
"14693",2010-03-24,90000002,24.7,13.6,0
"14694",2010-03-25,90000002,25.8,10.1,0
"14695",2010-03-26,90000002,27,12.8,0
"14696",2010-03-27,90000002,25.4,17.5,0
"14697",2010-03-28,90000002,26.6,17.3,0
"14698",2010-03-29,90000002,28.5,16,0
"14699",2010-03-30,90000002,28.3,17.5,0
"14700",2010-03-31,90000002,30.8,18.2,0
"14701",2010-04-01,90000002,26.4,17.5,0
"14702",2010-04-02,90000002,22.1,14.5,0.9
"14703",2010-04-03,90000002,21.2,13.5,0
"14704",2010-04-04,90000002,18.2,12.7,0
"14705",2010-04-05,90000002,18.5,12.8,0
"14706",2010-04-06,90000002,21.6,9.9,0
"14707",2010-04-07,90000002,21.9,9.9,0
"14708",2010-04-08,90000002,22.3,10.7,0
"14709",2010-04-09,90000002,25.5,13.2,0
"14710",2010-04-10,90000002,25.9,13.3,0
"14711",2010-04-11,90000002,27.7,13.5,0
"14712",2010-04-12,90000002,28.1,14.5,0
"14713",2010-04-13,90000002,20.4,15.7,34
"14714",2010-04-14,90000002,20.4,11.4,18.5
"14715",2010-04-15,90000002,16.4,10.3,0.4
"14716",2010-04-16,90000002,21.6,10,0
"14717",2010-04-17,90000002,22.5,10.2,0
"14718",2010-04-18,90000002,29.9,17.8,26.3
"14719",2010-04-19,90000002,22.9,13.2,0
"14720",2010-04-20,90000002,21.4,13,0
"14721",2010-04-21,90000002,20.2,11.2,0
"14722",2010-04-22,90000002,18.4,9.8,0
"14723",2010-04-23,90000002,14.9,6.7,0
"14724",2010-04-24,90000002,17.8,6.8,0
"14725",2010-04-25,90000002,18.5,11.5,0
"14726",2010-04-26,90000002,17.4,11.1,0
"14727",2010-04-27,90000002,21.5,7.7,0
"14728",2010-04-28,90000002,21.9,9.3,0
"14729",2010-04-29,90000002,21,9.5,0
"14730",2010-04-30,90000002,23.6,7.6,0
"14731",2010-05-01,90000002,27.5,13,0
"14732",2010-05-02,90000002,26.3,14.2,0
"14733",2010-05-03,90000002,21.5,11.8,0
"14734",2010-05-04,90000002,18,10.1,0
"14735",2010-05-05,90000002,19.9,9.3,0.5
"14736",2010-05-06,90000002,16.7,10.9,0
"14737",2010-05-07,90000002,15.3,7.2,0
"14738",2010-05-08,90000002,18,4,0
"14739",2010-05-09,90000002,18.6,5.5,0
"14740",2010-05-10,90000002,17.2,6.2,0
"14741",2010-05-11,90000002,19.1,6.2,0
"14742",2010-05-12,90000002,21.6,10.1,0
"14743",2010-05-13,90000002,20.8,9.2,0
"14744",2010-05-14,90000002,23.3,11.6,0
"14745",2010-05-15,90000002,17.2,12.4,0.5
"14746",2010-05-16,90000002,12.5,8.3,0
"14747",2010-05-17,90000002,15.1,6.6,0
"14748",2010-05-18,90000002,17.4,10.5,0
"14749",2010-05-19,90000002,18.3,13,0.1
"14750",2010-05-20,90000002,19.1,15.4,0.6
"14751",2010-05-21,90000002,22.6,15.8,0.3
"14752",2010-05-22,90000002,21.2,16.8,0
"14753",2010-05-23,90000002,22.8,16.7,60.4
"14754",2010-05-24,90000002,18.8,15.2,8.7
"14755",2010-05-25,90000002,18.8,13.4,0
"14756",2010-05-26,90000002,17.1,11.2,0
"14757",2010-05-27,90000002,19.2,11.4,0
"14758",2010-05-28,90000002,19.5,13.6,11.1
"14759",2010-05-29,90000002,15.4,14.8,29.6
"14760",2010-05-30,90000002,14,11.6,0
"14761",2010-05-31,90000002,12.4,6.9,0
"14762",2010-06-01,90000002,15.1,5.2,0
"14763",2010-06-02,90000002,17.3,6.5,0
"14764",2010-06-03,90000002,20.5,7.7,0.4
"14765",2010-06-04,90000002,14.5,8.4,0
"14766",2010-06-05,90000002,19.2,6.7,0
"14767",2010-06-06,90000002,20.2,9.2,0
"14768",2010-06-07,90000002,15.9,7.7,0
"14769",2010-06-08,90000002,13.7,6.6,0
"14770",2010-06-09,90000002,12.3,5.2,0
"14771",2010-06-10,90000002,14.9,5,0
"14772",2010-06-11,90000002,18.5,5,0
"14773",2010-06-12,90000002,13.4,11,17.3
"14774",2010-06-13,90000002,16,12,0.4
"14775",2010-06-14,90000002,16.9,14.8,27.7
"14776",2010-06-15,90000002,16.3,9.3,0
"14777",2010-06-16,90000002,15.7,9.2,0
"14778",2010-06-17,90000002,16.3,7.9,0
"14779",2010-06-18,90000002,14.6,7.7,0
"14780",2010-06-19,90000002,12.8,7,0
"14781",2010-06-20,90000002,14.7,5.7,0
"14782",2010-06-21,90000002,10.9,1.2,0
"14783",2010-06-22,90000002,16.4,4.6,0
"14784",2010-06-23,90000002,21.1,7.8,0
"14785",2010-06-24,90000002,16.6,6.1,0
"14786",2010-06-25,90000002,16.8,4.1,0
"14787",2010-06-26,90000002,13.8,7,20
"14788",2010-06-27,90000002,11.7,6.3,0.8
"14789",2010-06-28,90000002,15.7,4.4,0
"14790",2010-06-29,90000002,15.3,3.3,2.1
"14791",2010-06-30,90000002,17.5,10.4,0.2
"14792",2010-07-01,90000002,18,12.6,0.2
"14793",2010-07-02,90000002,21.3,10.7,0
"14794",2010-07-03,90000002,24.9,13.3,0
"14795",2010-07-04,90000002,26.9,18.3,0
"14796",2010-07-05,90000002,21.3,13.4,0
"14797",2010-07-06,90000002,20.4,12.8,8.4
"14798",2010-07-07,90000002,12.6,7,0.1
"14799",2010-07-08,90000002,18.3,4,0
"14800",2010-07-09,90000002,13.2,6.3,0
"14801",2010-07-10,90000002,15.6,3.8,0
"14802",2010-07-11,90000002,15,9,2
"14803",2010-07-12,90000002,8.1,5,0
"14804",2010-07-13,90000002,9,1,0
"14805",2010-07-14,90000002,9,2.6,0
"14806",2010-07-15,90000002,7.8,1.1,0
"14807",2010-07-16,90000002,7.9,-0.3,0
"14808",2010-07-17,90000002,8,0.4,12.5
"14809",2010-07-18,90000002,12.6,4.9,31.1
"14810",2010-07-19,90000002,12.4,5.9,3.5
"14811",2010-07-20,90000002,14,5.6,0
"14812",2010-07-21,90000002,13.7,4.1,0
"14813",2010-07-22,90000002,11.5,2.9,0
"14814",2010-07-23,90000002,13.8,1.5,0
"14815",2010-07-24,90000002,13.1,1.4,0
"14816",2010-07-25,90000002,10.3,7.7,4.6
"14817",2010-07-26,90000002,15,4,0
"14818",2010-07-27,90000002,18.1,4,0
"14819",2010-07-28,90000002,15.1,7.7,0
"14820",2010-07-29,90000002,18.9,5.4,14.8
"14821",2010-07-30,90000002,13.9,10.6,39.6
"14822",2010-07-31,90000002,11.7,5.7,0
"14823",2010-08-01,90000002,8.5,2.1,0
"14824",2010-08-02,90000002,8.5,0.5,0
"14825",2010-08-03,90000002,7.3,0.5,0.5
"14826",2010-08-04,90000002,9.1,3,0.2
"14827",2010-08-05,90000002,11.4,5.5,0
"14828",2010-08-06,90000002,15.2,4.9,0
"14829",2010-08-07,90000002,13.8,5.1,0
"14830",2010-08-08,90000002,13.7,0.8,0
"14831",2010-08-09,90000002,17.9,4,0
"14832",2010-08-10,90000002,17.9,5.2,0
"14833",2010-08-11,90000002,16.7,4.9,8.8
"14834",2010-08-12,90000002,13.1,8.9,0.6
"14835",2010-08-13,90000002,10,6,0
"14836",2010-08-14,90000002,9.9,4.7,0.4
"14837",2010-08-15,90000002,12.1,2.8,0
"14838",2010-08-16,90000002,17.8,4.7,0
"14839",2010-08-17,90000002,20.7,7.6,0
"14840",2010-08-18,90000002,20.9,12.2,1.1
"14841",2010-08-19,90000002,18.1,8.4,0
"14842",2010-08-20,90000002,19.8,5,0
"14843",2010-08-21,90000002,24,7.5,0
"14844",2010-08-22,90000002,23.7,13.6,0
"14845",2010-08-23,90000002,21.7,12.5,0
"14846",2010-08-24,90000002,16.7,6.6,0
"14847",2010-08-25,90000002,16.1,3.5,0
"14848",2010-08-26,90000002,17.7,6.5,0
"14849",2010-08-27,90000002,20.2,8.1,0
"14850",2010-08-28,90000002,20.4,11,0
"14851",2010-08-29,90000002,15.5,4.7,7.8
"14852",2010-08-30,90000002,15.5,3,0.2
"14853",2010-08-31,90000002,15.1,12.9,25
"14854",2010-09-01,90000002,11.3,8,11.5
"14855",2010-09-02,90000002,11.7,9.6,42.3
"14856",2010-09-03,90000002,15.7,8.4,1.9
"14857",2010-09-04,90000002,14.7,6.8,0.3
"14858",2010-09-05,90000002,16.5,7.1,0
"14859",2010-09-06,90000002,22.7,8.5,0
"14860",2010-09-07,90000002,22.5,10.5,0
"14861",2010-09-08,90000002,22.9,9.5,0
"14862",2010-09-09,90000002,31.5,10.8,0
"14863",2010-09-10,90000002,25.7,15.2,6.7
"14864",2010-09-11,90000002,17.3,8.9,0
"14865",2010-09-12,90000002,15.2,7.2,1.4
"14866",2010-09-13,90000002,13.7,8.3,26.3
"14867",2010-09-14,90000002,16.5,10.3,0
"14868",2010-09-15,90000002,21.5,9.3,0
"14869",2010-09-16,90000002,19.4,10.9,0
"14870",2010-09-17,90000002,12.6,6.2,0
"14871",2010-09-18,90000002,18.4,3.1,0
"14872",2010-09-19,90000002,22.9,9,0
"14873",2010-09-20,90000002,25.3,11.5,1.5
"14874",2010-09-21,90000002,18.2,12.9,0
"14875",2010-09-22,90000002,20.7,10.3,0
"14876",2010-09-23,90000002,17.4,8.1,0
"14877",2010-09-24,90000002,18.6,5.3,0
"14878",2010-09-25,90000002,20,9.3,0
"14879",2010-09-26,90000002,23.1,10,0
"14880",2010-09-27,90000002,22.7,9.8,0
"14881",2010-09-28,90000002,19.2,12.7,9.9
"14882",2010-09-29,90000002,15.5,12.3,1
"14883",2010-09-30,90000002,15.7,8.9,0
"14884",2010-10-01,90000002,14.3,6.1,0
"14885",2010-10-02,90000002,18.3,5,0
"14886",2010-10-03,90000002,21.8,6,0
"14887",2010-10-04,90000002,22.4,7.5,0
"14888",2010-10-05,90000002,24.3,10.3,0
"14889",2010-10-06,90000002,24.3,11.8,7.6
"14890",2010-10-07,90000002,16.7,13.8,5.2
"14891",2010-10-08,90000002,17.5,11.7,0
"14892",2010-10-09,90000002,18.8,9.8,0
"14893",2010-10-10,90000002,20,9.6,0
"14894",2010-10-11,90000002,23.1,1.8,0
"14895",2010-10-12,90000002,24.5,10,0
"14896",2010-10-13,90000002,26.3,12,9.8
"14897",2010-10-14,90000002,19,13.6,4.8
"14898",2010-10-15,90000002,15.9,12.4,0.1
"14899",2010-10-16,90000002,18,10.3,0
"14900",2010-10-17,90000002,17.1,8,0
"14901",2010-10-18,90000002,19.7,8.9,0
"14902",2010-10-19,90000002,25.6,10.3,0
"14903",2010-10-20,90000002,27.1,13,0
"14904",2010-10-21,90000002,27.3,14.1,0
"14905",2010-10-22,90000002,18,8.5,0
"14906",2010-10-23,90000002,15.4,6,0
"14907",2010-10-24,90000002,18.2,7.9,0
"14908",2010-10-25,90000002,21.7,9.5,0
"14909",2010-10-26,90000002,20.2,8.5,0
"14910",2010-10-27,90000002,21.9,8.3,0
"14911",2010-10-28,90000002,22.3,11.9,0
"14912",2010-10-29,90000002,19,12.3,15.4
"14913",2010-10-30,90000002,18.3,9.9,0
"14914",2010-10-31,90000002,19.4,11.7,0
"14915",2010-11-01,90000002,22.8,8.8,0
"14916",2010-11-02,90000002,23.9,13.2,0
"14917",2010-11-03,90000002,30.9,12.7,3.4
"14918",2010-11-04,90000002,20.7,14.4,0
"14919",2010-11-05,90000002,23.3,12.1,0
"14920",2010-11-06,90000002,27.2,12.3,0
"14921",2010-11-07,90000002,33.3,14,0
"14922",2010-11-08,90000002,24.4,12.6,21.6
"14923",2010-11-09,90000002,17.2,11.3,0
"14924",2010-11-10,90000002,16,8.2,0
"14925",2010-11-11,90000002,19.7,6.5,0
"14926",2010-11-12,90000002,23,8,0
"14927",2010-11-13,90000002,24.7,10.1,0
"14928",2010-11-14,90000002,23,12.2,0
"14929",2010-11-15,90000002,21.5,11.8,0
"14930",2010-11-16,90000002,20.8,13.1,0
"14931",2010-11-17,90000002,21.2,13.3,0
"14932",2010-11-18,90000002,24.6,10.9,0
"14933",2010-11-19,90000002,27.3,13.7,0
"14934",2010-11-20,90000002,27.2,18.1,0
"14935",2010-11-21,90000002,27.9,15.6,0
"14936",2010-11-22,90000002,23.3,15.7,0
"14937",2010-11-23,90000002,23.8,15,0
"14938",2010-11-24,90000002,27.5,14.7,0
"14939",2010-11-25,90000002,28.3,15.5,0
"14940",2010-11-26,90000002,31.9,18.1,0
"14941",2010-11-27,90000002,25,18.2,0
"14942",2010-11-28,90000002,20.9,11.5,0
"14943",2010-11-29,90000002,24.9,8.5,0
"14944",2010-11-30,90000002,30.1,12.7,0.4
"14945",2010-12-01,90000002,33.4,17.8,0
"14946",2010-12-02,90000002,25.7,19.4,0
"14947",2010-12-03,90000002,26.7,16.7,0
"14948",2010-12-04,90000002,26.5,15.5,0
"14949",2010-12-05,90000002,27.9,16.2,0
"14950",2010-12-06,90000002,32.3,15.9,0
"14951",2010-12-07,90000002,33.6,18.3,0
"14952",2010-12-08,90000002,25.7,16.1,0
"14953",2010-12-09,90000002,25.6,12.7,0
"14954",2010-12-10,90000002,30.2,16.5,9
"14955",2010-12-11,90000002,27.6,17.4,8.2
"14956",2010-12-12,90000002,19.7,11,0.3
"14957",2010-12-13,90000002,25.7,8.9,0
"14958",2010-12-14,90000002,30.4,16,0
"14959",2010-12-15,90000002,32.9,17.2,0
"14960",2010-12-16,90000002,32,17.2,0
"14961",2010-12-17,90000002,34,20.6,6.3
"14962",2010-12-18,90000002,21.1,15.5,0
"14963",2010-12-19,90000002,27.4,13.8,0
"14964",2010-12-20,90000002,32,17,0
"14965",2010-12-21,90000002,34.3,19.1,0
"14966",2010-12-22,90000002,34.8,20.5,0
"14967",2010-12-23,90000002,35.9,18.8,0
"14968",2010-12-24,90000002,31.5,20.4,0
"14969",2010-12-25,90000002,35.3,19.2,0
"14970",2010-12-26,90000002,31,21.3,0
"14971",2010-12-27,90000002,34,18.4,0
"14972",2010-12-28,90000002,32.7,20,0
"14973",2010-12-29,90000002,27.9,17.2,0
"14974",2010-12-30,90000002,31,18.2,0
"14975",2010-12-31,90000002,30.1,17.4,0
"14976",2011-01-01,90000002,27.4,18.2,0
"14977",2011-01-02,90000002,28.4,18,0.7
"14978",2011-01-03,90000002,29,20.8,0
"14979",2011-01-04,90000002,28.4,20.6,8.2
"14980",2011-01-05,90000002,29.4,20.8,0
"14981",2011-01-06,90000002,31.4,17.8,0
"14982",2011-01-07,90000002,32.2,17.8,0
"14983",2011-01-08,90000002,31.8,21.4,0
"14984",2011-01-09,90000002,28.2,20,0
"14985",2011-01-10,90000002,29.2,18,0.5
"14986",2011-01-11,90000002,26,19.8,10.7
"14987",2011-01-12,90000002,25.6,18.8,0
"14988",2011-01-13,90000002,29.2,17.2,0
"14989",2011-01-14,90000002,31.8,19.6,0
"14990",2011-01-15,90000002,30.4,19.2,0
"14991",2011-01-16,90000002,35.8,18.1,9.2
"14992",2011-01-17,90000002,27.6,17.9,0
"14993",2011-01-18,90000002,32.4,14.2,0
"14994",2011-01-19,90000002,25,18,21.4
"14995",2011-01-20,90000002,25.9,17,0
"14996",2011-01-21,90000002,29,13.4,0
"14997",2011-01-22,90000002,31.4,18.2,0
"14998",2011-01-23,90000002,32.6,20.4,0
"14999",2011-01-24,90000002,34,21.2,0
"15000",2011-01-25,90000002,36,22.6,18.6
"15001",2011-01-26,90000002,30,22,1
"15002",2011-01-27,90000002,29.2,21,0
"15003",2011-01-28,90000002,33.2,19.6,0
"15004",2011-01-29,90000002,28.3,18.2,0
"15005",2011-01-30,90000002,34.2,18,5.8
"15006",2011-01-31,90000002,29.1,20.9,0.3
"15007",2011-02-01,90000002,23.7,16.3,0
"15008",2011-02-02,90000002,31.1,13.2,0
"15009",2011-02-03,90000002,33.7,18.3,0
"15010",2011-02-04,90000002,26.9,18,0
"15011",2011-02-05,90000002,33.5,16.8,0
"15012",2011-02-06,90000002,24,17.2,0
"15013",2011-02-07,90000002,27.7,17.7,8.6
"15014",2011-02-08,90000002,21.6,17.5,2.7
"15015",2011-02-09,90000002,24.1,19.4,1.8
"15016",2011-02-10,90000002,24.8,17.9,0
"15017",2011-02-11,90000002,26.7,15.5,0
"15018",2011-02-12,90000002,27.6,16,0
"15019",2011-02-13,90000002,29.7,18,0
"15020",2011-02-14,90000002,28,18,0
"15021",2011-02-15,90000002,31.9,15.7,0
"15022",2011-02-16,90000002,32.9,16.8,0
"15023",2011-02-17,90000002,32.8,21.4,0
"15024",2011-02-18,90000002,27.4,22.5,61
"15025",2011-02-19,90000002,26,20.6,0
"15026",2011-02-20,90000002,27.3,19.8,0
"15027",2011-02-21,90000002,27.4,17.7,0
"15028",2011-02-22,90000002,29.9,18.9,0
"15029",2011-02-23,90000002,23.5,19,4.1
"15030",2011-02-24,90000002,25.1,18.7,3.1
"15031",2011-02-25,90000002,25.7,18,0
"15032",2011-02-26,90000002,27.9,14.9,0
"15033",2011-02-27,90000002,29.5,17,0
"15034",2011-02-28,90000002,26.1,17.5,0
"15035",2011-03-01,90000002,27.6,15.3,0
"15036",2011-03-02,90000002,29.5,15.3,0
"15037",2011-03-03,90000002,29.5,17.7,0
"15038",2011-03-04,90000002,28.7,19.1,0
"15039",2011-03-05,90000002,28.6,17.6,0
"15040",2011-03-06,90000002,30.7,17.3,0
"15041",2011-03-07,90000002,31.7,19.1,0
"15042",2011-03-08,90000002,31.7,19.7,0
"15043",2011-03-09,90000002,31.6,20.3,0
"15044",2011-03-10,90000002,31.7,20.7,0
"15045",2011-03-11,90000002,31,17.2,0
"15046",2011-03-12,90000002,33.5,17,13
"15047",2011-03-13,90000002,20.7,12.2,0
"15048",2011-03-14,90000002,19.9,12.7,0
"15049",2011-03-15,90000002,22.4,10.1,0.4
"15050",2011-03-16,90000002,25.9,16.6,0.9
"15051",2011-03-17,90000002,24.6,17.1,0.4
"15052",2011-03-18,90000002,25.5,12.7,0
"15053",2011-03-19,90000002,25.7,9.7,0
"15054",2011-03-20,90000002,29.9,11.9,0
"15055",2011-03-21,90000002,31.5,15.7,0
"15056",2011-03-22,90000002,32.5,19.3,12.5
"15057",2011-03-23,90000002,21.6,16.7,9.8
"15058",2011-03-24,90000002,22,14.8,0
"15059",2011-03-25,90000002,21.5,14,0.2
"15060",2011-03-26,90000002,24.1,13.9,0
"15061",2011-03-27,90000002,20.1,13.7,0
"15062",2011-03-28,90000002,23,10.8,0
"15063",2011-03-29,90000002,25.7,11,0
"15064",2011-03-30,90000002,27.3,13.2,0
"15065",2011-03-31,90000002,29.9,15.3,0
"15066",2011-04-01,90000002,27.1,15.3,0
"15067",2011-04-02,90000002,24.6,17.7,0
"15068",2011-04-03,90000002,25.1,15.5,6.2
"15069",2011-04-04,90000002,20.1,14.8,0
"15070",2011-04-05,90000002,23.6,10.9,0
"15071",2011-04-06,90000002,22.8,13.4,0
"15072",2011-04-07,90000002,27.9,12.7,0.1
"15073",2011-04-08,90000002,20.7,14.3,0
"15074",2011-04-09,90000002,23.7,10.2,0
"15075",2011-04-10,90000002,25.3,12.7,0
"15076",2011-04-11,90000002,27,15.2,0
"15077",2011-04-12,90000002,27.8,16.3,0
"15078",2011-04-13,90000002,28.8,15.8,3.7
"15079",2011-04-14,90000002,21.5,14.2,1.2
"15080",2011-04-15,90000002,17.4,12.4,3.8
"15081",2011-04-16,90000002,22.4,10.3,30.4
"15082",2011-04-17,90000002,20.2,11.1,0
"15083",2011-04-18,90000002,20.7,9,0
"15084",2011-04-19,90000002,23.7,9.8,11.2
"15085",2011-04-20,90000002,16.4,13.5,3.6
"15086",2011-04-21,90000002,17.4,14.2,0
"15087",2011-04-22,90000002,24.5,14,1
"15088",2011-04-23,90000002,17.8,8.3,0
"15089",2011-04-24,90000002,23.9,7.2,0
"15090",2011-04-25,90000002,23.8,9.9,0
"15091",2011-04-26,90000002,25.9,11,0
"15092",2011-04-27,90000002,27.9,12.1,0
"15093",2011-04-28,90000002,27,14.3,0
"15094",2011-04-29,90000002,22.5,14.8,19.4
"15095",2011-04-30,90000002,21.2,14.6,0.8
"15096",2011-05-01,90000002,15.5,10.7,6.2
"15097",2011-05-02,90000002,13.5,6.6,6.2
"15098",2011-05-03,90000002,17.9,4.3,0
"15099",2011-05-04,90000002,19.5,8.1,0
"15100",2011-05-05,90000002,20.3,9.7,0
"15101",2011-05-06,90000002,20,7.3,0
"15102",2011-05-07,90000002,22.3,7.5,0
"15103",2011-05-08,90000002,15.2,6.6,0
"15104",2011-05-09,90000002,18.1,3.5,0
"15105",2011-05-10,90000002,23.5,10.3,0
"15106",2011-05-11,90000002,22.8,12.7,0
"15107",2011-05-12,90000002,18.8,11.5,0
"15108",2011-05-13,90000002,18,11,0
"15109",2011-05-14,90000002,17.4,12.3,0
"15110",2011-05-15,90000002,17.9,9.4,0
"15111",2011-05-16,90000002,18.3,8.3,0
"15112",2011-05-17,90000002,19.9,8.5,0
"15113",2011-05-18,90000002,20.7,9.7,0
"15114",2011-05-19,90000002,21.7,9.2,0
"15115",2011-05-20,90000002,23.8,13,0
"15116",2011-05-21,90000002,24,12.8,0
"15117",2011-05-22,90000002,20.9,10.9,4.4
"15118",2011-05-23,90000002,15.5,7.6,0
"15119",2011-05-24,90000002,15.2,5,36.5
"15120",2011-05-25,90000002,15.4,11.3,3.3
"15121",2011-05-26,90000002,12.4,8.2,0.1
"15122",2011-05-27,90000002,16.5,7.7,0
"15123",2011-05-28,90000002,16.9,7.7,0
"15124",2011-05-29,90000002,14.8,7.1,0
"15125",2011-05-30,90000002,15.2,5.3,0
"15126",2011-05-31,90000002,16.3,8,0
"15127",2011-06-01,90000002,17.7,5,0
"15128",2011-06-02,90000002,14.5,6.3,0
"15129",2011-06-03,90000002,13,8.5,0
"15130",2011-06-04,90000002,11.2,3,0
"15131",2011-06-05,90000002,12.8,0.3,0.5
"15132",2011-06-06,90000002,9.4,6.4,2.7
"15133",2011-06-07,90000002,13.7,5.6,0
"15134",2011-06-08,90000002,15.1,6.1,0
"15135",2011-06-09,90000002,15.5,7.7,0
"15136",2011-06-10,90000002,17.5,6.8,0
"15137",2011-06-11,90000002,20.1,11.3,0
"15138",2011-06-12,90000002,18.1,6.7,0
"15139",2011-06-13,90000002,13.7,5.3,0
"15140",2011-06-14,90000002,15.7,3.2,3
"15141",2011-06-15,90000002,20.5,11.8,0
"15142",2011-06-16,90000002,19.5,14.4,36.5
"15143",2011-06-17,90000002,16.1,10.8,0
"15144",2011-06-18,90000002,17,10.3,26.8
"15145",2011-06-19,90000002,18.9,15.2,0.2
"15146",2011-06-20,90000002,15.1,10.2,0
"15147",2011-06-21,90000002,12.4,8.5,0
"15148",2011-06-22,90000002,14,8,19.6
"15149",2011-06-23,90000002,13.2,6.5,0
"15150",2011-06-24,90000002,15.5,4,0
"15151",2011-06-25,90000002,10.3,4.7,3
"15152",2011-06-26,90000002,9.1,2.8,0
"15153",2011-06-27,90000002,12.7,1,0
"15154",2011-06-28,90000002,14.3,3.3,0
"15155",2011-06-29,90000002,14.2,3.7,0
"15156",2011-06-30,90000002,11.7,3.8,0
"15157",2011-07-01,90000002,10.4,-0.2,0
"15158",2011-07-02,90000002,10,0,0
"15159",2011-07-03,90000002,8.8,0.4,0
"15160",2011-07-04,90000002,11.2,-0.2,0
"15161",2011-07-05,90000002,10.6,1.9,0
"15162",2011-07-06,90000002,11.4,-0.6,0
"15163",2011-07-07,90000002,13.8,3,0
"15164",2011-07-08,90000002,18.5,4.3,0
"15165",2011-07-09,90000002,19.6,6.6,0
"15166",2011-07-10,90000002,18.3,9,0
"15167",2011-07-11,90000002,20.5,9.3,0
"15168",2011-07-12,90000002,19.9,9,0
"15169",2011-07-13,90000002,16.3,5,0
"15170",2011-07-14,90000002,15,5.1,0
"15171",2011-07-15,90000002,17.5,11.4,29.4
"15172",2011-07-16,90000002,13.7,6.3,0
"15173",2011-07-17,90000002,12.8,4.5,0
"15174",2011-07-18,90000002,13.3,8.3,9.1
"15175",2011-07-19,90000002,12,7.3,0.1
"15176",2011-07-20,90000002,9.3,7.3,0
"15177",2011-07-21,90000002,12.2,5.2,0
"15178",2011-07-22,90000002,15.4,4,0
"15179",2011-07-23,90000002,16.5,5,0
"15180",2011-07-24,90000002,19.3,5.4,0
"15181",2011-07-25,90000002,25,12.8,28.7
"15182",2011-07-26,90000002,14.9,7.2,0
"15183",2011-07-27,90000002,14.7,5.3,1.5
"15184",2011-07-28,90000002,14.7,9.2,0
"15185",2011-07-29,90000002,11.6,5.9,0
"15186",2011-07-30,90000002,8.3,3.4,0
"15187",2011-07-31,90000002,9,4,0
"15188",2011-08-01,90000002,8.5,2.2,0
"15189",2011-08-02,90000002,11.7,5.6,0.6
"15190",2011-08-03,90000002,12.8,7,0
"15191",2011-08-04,90000002,11.6,2.2,0
"15192",2011-08-05,90000002,17.1,3.9,0
"15193",2011-08-06,90000002,19.9,7.2,0
"15194",2011-08-07,90000002,18.3,8.3,0
"15195",2011-08-08,90000002,17.2,10.5,0
"15196",2011-08-09,90000002,17,11,0
"15197",2011-08-10,90000002,19.9,13.2,0
"15198",2011-08-11,90000002,24,11.8,0.1
"15199",2011-08-12,90000002,20,12.3,0.4
"15200",2011-08-13,90000002,15.1,6.9,0
"15201",2011-08-14,90000002,16.5,4.3,0
"15202",2011-08-15,90000002,14.5,5.4,0
"15203",2011-08-16,90000002,12.9,12.3,1.4
"15204",2011-08-17,90000002,13.3,10.3,0
"15205",2011-08-18,90000002,14.2,8.3,0
"15206",2011-08-19,90000002,10.9,5.3,0.2
"15207",2011-08-20,90000002,9.8,3.2,0
"15208",2011-08-21,90000002,8.9,0.4,0
"15209",2011-08-22,90000002,9.2,3.3,0
"15210",2011-08-23,90000002,14.5,1.1,0
"15211",2011-08-24,90000002,14.9,6.7,0
"15212",2011-08-25,90000002,13,4.5,0
"15213",2011-08-26,90000002,14.3,2.8,0
"15214",2011-08-27,90000002,11.4,6.5,11.1
"15215",2011-08-28,90000002,15.4,8.2,0
"15216",2011-08-29,90000002,16.3,6.2,0
"15217",2011-08-30,90000002,16.6,2.5,0
"15218",2011-08-31,90000002,13.1,3.6,0
"15219",2011-09-01,90000002,14.5,3.8,0
"15220",2011-09-02,90000002,17.7,4.3,0
"15221",2011-09-03,90000002,22.3,11.2,0
"15222",2011-09-04,90000002,15.6,6.4,0
"15223",2011-09-05,90000002,17.9,4.3,0
"15224",2011-09-06,90000002,20.5,4.3,0
"15225",2011-09-07,90000002,22,7.2,0
"15226",2011-09-08,90000002,22.9,6.5,0
"15227",2011-09-09,90000002,22.6,7.5,0
"15228",2011-09-10,90000002,19.3,9.1,0
"15229",2011-09-11,90000002,17,4.2,0
"15230",2011-09-12,90000002,23.7,10.3,0
"15231",2011-09-13,90000002,16.7,5.5,0
"15232",2011-09-14,90000002,19.7,4,0
"15233",2011-09-15,90000002,23.7,8.2,0
"15234",2011-09-16,90000002,25.5,13.2,0
"15235",2011-09-17,90000002,18.1,11.8,0
"15236",2011-09-18,90000002,15.4,10.1,0
"15237",2011-09-19,90000002,17.9,5.5,0
"15238",2011-09-20,90000002,21.1,6,0
"15239",2011-09-21,90000002,24.3,8,0
"15240",2011-09-22,90000002,13.5,10.3,0
"15241",2011-09-23,90000002,15.2,7.8,0
"15242",2011-09-24,90000002,20.2,5.8,0
"15243",2011-09-25,90000002,23.9,10.2,0
"15244",2011-09-26,90000002,25.8,14,0
"15245",2011-09-27,90000002,23.5,9.3,0
"15246",2011-09-28,90000002,26.2,11.5,2.4
