"date"	"pr.87544"	"pr.87448"	"pr.87453"	"pr.87534"	"pr.87468"	"pr.87484"	"pr.87537"	"pr.87548"	"pr.87532"	"pr.87540"	"pr.87550"	"pr.87616"	"pr.87623"	"pr.87624"	"pr.87637"	"pr.87640"	"pr.87679"
2005-02-25	9	0	0	0	0	22.9	0	9.7	0	NA	1	NA	0	0	2	3	0
2005-02-26	0	0	0	0	0	3.5	0	0	0	NA	0	NA	0	1.1	0	0	0
2005-02-27	0	0	0	47	2.5	0	0	0	18.5	NA	0	NA	16.5	0	0	4	0
2005-02-28	0	0	1	0	0	0	2	0	0	NA	0	NA	0	0	0	0	0
2005-03-01	0	0	0	0	0	0	0	0.8	0.5	NA	0	NA	0	0	2	0	0
2005-03-02	0	0	0	0	0	2.3	12.5	0	0	NA	0	NA	0	0	15	0	4
2005-03-03	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-03-04	0	0	0	0	0	0	0	0	0.4	NA	0	NA	5.5	6	2	0.2	0
2005-03-05	8	0	0	0	0	0	3	0	1	NA	3	NA	10.3	11	0	0	0
2005-03-06	63	23	24	36	14	0	14	51.4	77	NA	89	NA	8.7	16.2	23	75.3	2
2005-03-07	0.2	1	9	11	13.5	36.3	61.5	40.8	0	NA	15	NA	0.3	0	0	0.6	0.8
2005-03-08	0	0	0	0	0	25	4	0	0	0	0	NA	0	0	0	0	0
2005-03-09	0	0	0	0	0.5	0	0	0	0	0	0	NA	0	0	0	0	0
2005-03-10	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-03-11	0	11	14	2	2	0	0	0	0	0	0	NA	0	0	0	0	0
2005-03-12	0	20	17.5	3	0.5	2.8	0	0	0	NA	0	NA	0	0	0	0	0
2005-03-13	0	0	0	0	0	0.2	0	0	0	NA	0	NA	0	0	0	0	0
2005-03-14	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-03-15	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-03-16	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-03-17	14	3	10	12	2	0	0	10.3	3	5	14	NA	25.3	16	11.3	32	16
2005-03-18	0	0	0	0	0	14.3	12.5	0	0	0	0	NA	0	0	0	0	0
2005-03-19	14	0	0	0	0	0	0	0	0	NA	2	NA	10.5	14	2.5	3	3
2005-03-20	2	4	0	5	1	0	0	1.3	6	NA	11	NA	0	8	0	0	0
2005-03-21	0	0	0	0	0	6.3	18	0	0	0	0	NA	0	0	0	0	0
2005-03-22	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-03-23	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-03-24	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-03-25	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-03-26	5	0	0	4	25	0	0	12.2	18	22	4	NA	34.7	18	13.5	4	9.2
2005-03-27	1	2	0	5	2	0.2	40.5	17.2	1	NA	0	NA	0.7	0	0	0	0
2005-03-28	55	0.9	10	12	4	13.1	27	9.4	13	85	72	NA	11.5	17.5	13	34.3	12
2005-03-29	0	0	0	0	0	14.8	51	0	0	0	0	NA	0	0	0	0	0
2005-03-30	0	13	6	2	0	0	0	2	0	1	4	NA	0.1	0	0.8	0.2	4
2005-03-31	1	19	0.5	0.6	0	0.5	9.5	4	1	3	5	NA	0	0	0.3	0	0
2005-04-01	0	6	24	18	12.5	1.5	0	9.8	5	2	7	NA	0	0	0	0	0
2005-04-02	0	0	0	0	0	10	0	0	0	NA	0	NA	0	0	0	0	0
2005-04-03	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-04-04	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-04-05	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-04-06	0	0	0	0	3.5	0	0	5.5	0	0	0.6	NA	0	0	0.3	0.1	1
2005-04-07	0	0	0	0	0	6.4	0	0	0	0	0	NA	0	0	0	0	0
2005-04-08	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-04-09	0	0	0	0	0	0	0	0	4	NA	0	NA	0	0	0	0	0
2005-04-10	0	0	0	0	0	0.2	0	0	0	NA	0.7	NA	0	0	0	0	0
2005-04-11	0	0.7	0	0	0	0.1	0	0	0	0	0	NA	0	0	0	0	0
2005-04-12	0.5	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-04-13	2	0	0	19	8	0	0	8.2	0	4	1	NA	0	0.7	0.5	0	0.1
2005-04-14	0	0	0	0.3	0	21	18.5	17	0	0	16	NA	0	0	0	0.1	0
2005-04-15	0	0	0	0	0	10.5	0	0	0	0	0	NA	0	0	0	0	0
2005-04-16	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-04-17	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-04-18	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-04-19	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-04-20	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-04-21	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-04-22	0	0	0	0	0	0	0	0	5	0	0	NA	0	0	2	0	0
2005-04-23	3	15	35	4	12.5	0	0	3.5	2	3	3	NA	0	0	0	1	0.5
2005-04-24	0	0	1	0	0	15.8	0	0	0	NA	0	NA	0	0	0	0	0
2005-04-25	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-04-26	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-04-27	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-04-28	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-04-29	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-04-30	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-05-01	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-05-02	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-05-03	0	0	0	0	0	0	0	0	0	0	0	NA	2.3	0	0	0	0
2005-05-04	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.8	0	0	0.8
2005-05-05	1	0	2	0.5	0	0	0.5	0	0	0	2	NA	0	0	0	0	0
2005-05-06	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-05-07	0	0	0	1.3	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-05-08	0.3	0	0	1	0	0	0	0	0	NA	0.5	NA	0	0	0.6	0	0
2005-05-09	0	0	0	0	0	2.1	2	0	0	1	0	NA	0	0	0	0	0
2005-05-10	6	0	0	0	4.5	0	0	0.2	2	5	3	NA	10.5	5	9	4	1
2005-05-11	0	0	0	0	0	0.6	0	0	0	0	0	NA	0	0.5	0	0	0
2005-05-12	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-05-13	0	9	1	0	0	0	0	0	1.7	0	0	NA	13.4	9.9	1.7	0	3
2005-05-14	0	4	4	0	0	0	0	0	0	NA	9	NA	0	0	0	0	0
2005-05-15	0	2	3	0.1	0.5	0	0	5	0	NA	0.2	NA	0	0	0	0	0
2005-05-16	0	0	0	0	0	1.5	0	0	0	0	0	NA	0	0	0	0	0
2005-05-17	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-05-18	0	0	0	0	0	0.3	0	0	0	1	0	NA	0	0	2	0.5	0
2005-05-19	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0.4
2005-05-20	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-05-21	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-05-22	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-05-23	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-05-24	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-05-25	0	0	0	0	0	0	0	0	0	0	0	NA	0.5	0.5	2.5	0	5
2005-05-26	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-05-27	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-05-28	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-05-29	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-05-30	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-05-31	0	0	0	0.2	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-06-01	0.3	0	0	0.1	0	0	0	1	0	1.5	2	NA	0	0	0.6	3	3
2005-06-02	0	0	0	0	0	0	6	2.6	0	0	0	NA	0	0	0.3	0	0
2005-06-03	3	0	0	0.3	0	0	0	0	0	3	1	NA	0	0	0	3	0.2
2005-06-04	1	0	0	0	0	0	0	0	3.5	3	12	NA	0	0	0	0	0
2005-06-05	0	0	0	0	0	0	1.5	0	0	NA	0	NA	0	0	0	0	0
2005-06-06	2	0	0	0	0	0	0	1.8	0.2	0	1	NA	0	0	0.3	2	0.5
2005-06-07	0.2	1	1	0.3	4	12.8	0	0	0	1.5	0	NA	0.6	0.7	NA	2	0.6
2005-06-08	0	0	0	0	0	2.5	0	0	0	0	0	NA	0	0	NA	0	0
2005-06-09	0.6	0	0	0	0.2	0	0	0	0	0	0.3	NA	0	0	NA	3	0
2005-06-10	2	0	0	0	0	0.5	0	0.5	0	3	0.9	NA	0	0	NA	6	0
2005-06-11	0	0.8	0	0	0	0	0	0	0	0.8	0	NA	0	0	NA	0	0
2005-06-12	0	8	0	0	0	0	0	0	0.4	NA	0	NA	0	0	NA	0	0
2005-06-13	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-06-14	1	0	0	0.2	1	0	0	0.1	0	2	3	NA	0	0	0.5	0	0
2005-06-15	2	0	0	0.3	0	1.5	0	0.4	4.7	7	2	NA	4.1	5	1.4	1	0.6
2005-06-16	0	0.9	0	0	0	0.8	2.5	0	0	0	0.7	NA	0	0	0.9	2	3
2005-06-17	0	0	0	0	0	0	0	0	0	0	0.2	NA	3.5	0.8	0	0	0
2005-06-18	0.5	2	0.4	2	1	0	0	0.5	2	5	0.2	NA	11.2	10	0	0	0.8
2005-06-19	0	0.9	0	0	0	0.2	2	0	0	NA	0	NA	0	0	0	0	0
2005-06-20	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-06-21	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0.1
2005-06-22	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-06-23	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-06-24	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-06-25	2	0	0	0	15	0	0	0.3	0	1.5	4	NA	0	0	2.4	0.5	0.2
2005-06-26	0.3	0	0	0.3	0.8	8	0	0	0	NA	0	NA	0	0	0.6	0.8	0.8
2005-06-27	0.3	0	0	0	0	0	0	0.2	0	1	0.2	NA	0.5	0	0.4	0.3	0.6
2005-06-28	0	0	0	0	0	0	0	0	0	0	0	NA	2.7	1.5	0	0	0
2005-06-29	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-06-30	0	0	0	0.2	0	0.2	0	0	0	0	0	NA	0.3	0.2	0.4	0	0.2
2005-07-01	0.2	0	0	0	0	0	0	0	0	2	2	NA	0	0	0.2	2	0.7
2005-07-02	0	0	0	0	0	0.3	0	0.3	0	NA	0.2	NA	0	0	0	0	0
2005-07-03	0	0.5	5	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-07-04	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-07-05	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-07-06	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-07-07	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-07-08	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.2	0	0
2005-07-09	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-07-10	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-07-11	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-07-12	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.2	0	8
2005-07-13	0	0	0	0	0	0	0	0	1	0	0	NA	0.1	0.4	3.5	0	0.5
2005-07-14	0.5	6	6	12	0.8	0	12.8	3.7	0.4	0	8	NA	6.3	4.1	0.3	0	0
2005-07-15	5	1	0	19	13	13	19.5	14.1	0	0	14	NA	0	0	0	0.2	0
2005-07-16	0	0	0	0	0	0.9	0	0	0	NA	0	NA	0	0	0	0	0
2005-07-17	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-07-18	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-07-19	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-07-20	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-07-21	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-07-22	16	0	0	2	1	0	0	10	5	13	24	NA	0	0	0	18	0
2005-07-23	2	1	0	2	4	2.1	13	10.5	13	4	5	NA	2.8	4.5	0.9	6	0.2
2005-07-24	0.5	2	0	0	0	5.3	5	2.1	0	NA	3	NA	0.6	0	0.3	2	0.3
2005-07-25	0	0	0	0	0	2.8	0	0	0	0	0	NA	0.2	0	0	0	0
2005-07-26	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-07-27	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-07-28	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-07-29	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-07-30	0	0	0	0	0	0	0	0	0.5	NA	0.2	NA	0	0	0	0	0.2
2005-07-31	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-08-01	0	0	0	0	0	0	0	0	0	0	0.2	NA	0	0	0	0	0
2005-08-02	0	1	0.5	0	0	0	0	0	0	0	0	NA	0	0	0	4	0
2005-08-03	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-08-04	3	0	0	0.2	0	0	0	0	0	0	14	NA	0	0	0.4	4	1
2005-08-05	0.2	0	0	0	0	0	0	0	0	2	0.3	NA	0	0	0.2	0.4	0
2005-08-06	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-08-07	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-08-08	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-08-09	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-08-10	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-08-11	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-08-12	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-08-13	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-08-14	0	0	0	0	0	0	0	0	0	NA	0	NA	0.2	0	4	0	6
2005-08-15	0	0	0	0	0.2	0	0	0	0	2	0	NA	0	0	2	0.2	2
2005-08-16	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	1	1	0.2
2005-08-17	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-08-18	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-08-19	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-08-20	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0.3	2
2005-08-21	0	0.9	0.5	1	0	0	0	28.4	0	NA	0.8	NA	0.1	0	1.2	0.1	0.2
2005-08-22	29	25	8	17	28	0	0	24.8	50	NA	46	NA	15.9	27.5	7	47	8
2005-08-23	4	0	0	0	4	19.4	14.7	26	0	NA	24	NA	0	0	0	19	0
2005-08-24	0	0	0	0	0	22.5	0	0	0	NA	0	NA	0	0	0	0	0
2005-08-25	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-08-26	0	0	0	0	0	0	0	0	0	NA	0	NA	0.3	0	2	0	0.8
2005-08-27	1	0	0	0	0	0	0	0	2.4	NA	0	NA	0	0	0	2	0
2005-08-28	4	7	0	0	0	0	0	8.4	5	NA	5	NA	0.5	0.2	1	0.3	2
2005-08-29	0	0	0	0	0	0	9.5	1	0	NA	0	NA	0	0	0	0	0
2005-08-30	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-08-31	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-09-01	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-09-02	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-09-03	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0.3
2005-09-04	12	0	0	0	0	0	0	0.3	2.8	NA	0	NA	0	2	2.5	0.5	7.2
2005-09-05	0	0	0	0	0	0	2	0	0	0	0	NA	0	0	0.1	0	0
2005-09-06	0	0	0	0	0	0.3	0	0	0	0	0	NA	0	0	0	0	0
2005-09-07	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-09-08	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.2	0	0
2005-09-09	4	4	8	10	0.8	0	0	7	15.5	13	6	NA	3.9	5.5	10.5	4	16
2005-09-10	0	0	0	0	0	1.3	11.5	0	0	NA	0	NA	0	0	0	0	0.1
2005-09-11	0	0	0	0	0	0	0	0	0	NA	0.3	NA	0	0	0	0	0
2005-09-12	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-09-13	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-09-14	0.1	0	0	2	0	0	0	0.8	0	0	0	NA	0	0	0	0	0
2005-09-15	0	0	0	0	0	0.4	0	0	0	0	0	NA	0	0	0	0	0
2005-09-16	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-09-17	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-09-18	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-09-19	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-09-20	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-09-21	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-09-22	0	1	0	27	0	0	0	0	17	11	0	NA	44.2	38	15.7	0	13
2005-09-23	14	4	7	18	32	0	0	22.3	3	11	14	NA	0.6	4.8	0.8	9	0
2005-09-24	0	0	0	0	0	15.8	0	0	0	NA	0	NA	0	0	0	0	0
2005-09-25	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-09-26	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-09-27	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-09-28	16	1	0	2	5.5	0	0	0	4.5	10	0	NA	11.6	10.5	13.8	0	6
2005-09-29	28	1	0	0.5	20.5	0	24	34	0.2	15	15	NA	2.3	1.5	12	23	5.7
2005-09-30	0	0	0	0	0	28	0	0	0	0	0	NA	0	0	0	0	0
2005-10-01	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-10-02	33	0	0.8	0.9	0	0	0.2	0.6	36	NA	22	NA	32.6	29	41	29	32.3
2005-10-03	0	3	3	0	0	0	0	0	1	0	2	NA	0.3	0.8	0	0.2	0.3
2005-10-04	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-10-05	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-10-06	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-10-07	2	0	0	0	0	0	0	0	0	5	0	NA	0	0	0	0	6
2005-10-08	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-10-09	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-10-10	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-10-11	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	3	0
2005-10-12	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-10-13	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-10-14	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-10-15	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-10-16	0	0	0	0	0	0	0	0	0	NA	0	NA	7.5	6	0.2	0	0.3
2005-10-17	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-10-18	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-10-19	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-10-20	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-10-21	4	0	0.1	0	0	0	3.8	5	0	2	3	NA	0	0	15.5	0	2
2005-10-22	0	0	0	0	0	1.3	0	0	0	NA	0	NA	0	0	0	0	0
2005-10-23	0	5	15	18	53	0	4	0.8	0	NA	0	NA	0	0	0	0	0
2005-10-24	0.5	5	6	18	20.5	28	4.8	22	1	NA	4	NA	0	0	0	0	0
2005-10-25	0	11	0	14	0	30.4	0	0	0	0	0	NA	0	0	0	0	0
2005-10-26	0.5	1	20	20	9.5	0	10.2	0	12.1	5	6	NA	0	0	2.9	5	4
2005-10-27	0	0	12	0	2.5	0	0	6.6	0	0	2	NA	0	0	0	0	0
2005-10-28	0	0.5	15	0	0	0.2	0	0	5	0	0	NA	16.1	0	0	0	0
2005-10-29	1	0	3	0	0	0	0	0	0.5	7	0.5	NA	9.3	5	0	0	0
2005-10-30	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-10-31	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-11-01	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-11-02	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-11-03	16	0	0.5	21	5	0	24	20.7	15	10	12	NA	0	0	1.7	14	5
2005-11-04	0	0	0	0	0	14.5	0	0	0	0	0	NA	0	0	0	0	0
2005-11-05	0	0	0	0	0	0.4	0	0	0	NA	0	NA	0	0	0	0	0
2005-11-06	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-11-07	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-11-08	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-11-09	0	0	0	0	0	0	0	0	0	NA	0	NA	1.2	0	0	0	0
2005-11-10	0	0	6	4	0	0	6.8	0	5	NA	0	NA	0	0	0	0	0
2005-11-11	0	0	0	0	0	0	0	0	3	NA	0	NA	0.1	0	0	0	0
2005-11-12	0	3	36	0.2	0	0	0	0	0	NA	0	NA	5.5	4.8	11	0	7
2005-11-13	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-11-14	26	22	2	4	4.5	0	28.2	10.5	7	NA	32	NA	5	8	8.8	18	17
2005-11-15	0	11	0	0	0	17	0	0	0	NA	0	NA	0	0	0	0	0
2005-11-16	0	6	7	4	2	0	0	0	0	NA	0	NA	0	0	2.4	0	19
2005-11-17	8	13	4	0.6	16	0.5	0	20.3	3	NA	8	NA	0	0	0	10	3
2005-11-18	0	0	0	0	0	6.3	0	0	0	NA	0	NA	0	0	2.5	0	0
2005-11-19	0	0	0	0	0	0	1.4	1.3	0	NA	0	NA	0	0	0	0	0
2005-11-20	12	13	0	9	3	1.6	4	3.5	4	NA	5	NA	10.2	2	3.7	7	10
2005-11-21	0	0	0	0	0	0.2	0	0	0	NA	0	NA	0	0	0	0	0
2005-11-22	0.2	22	6	52	45	0	18.8	34	2	NA	30	NA	0	0	0.8	0	2.5
2005-11-23	0	0	0	0	0	44.3	0	0	0	NA	0.2	NA	0	0	0	0	0
2005-11-24	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-11-25	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-11-26	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0.5	0	0	3.5
2005-11-27	5	6	0	0	5.5	0	3.4	0.5	8	NA	0.7	NA	0	0	2	0.6	0
2005-11-28	28	1	9	5	0	0	2.2	28	0.2	NA	13	NA	0	0	0	15	0
2005-11-29	28	2	14	4	10.5	29.4	57.4	0.6	0.4	NA	18	NA	0	0	0	15	0
2005-11-30	0	0	0	0.1	0	0	0	0	0	NA	0	NA	0	8.5	0.2	0	0
2005-12-01	0	1	0.3	0.1	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-12-02	0	0	0	0	0	0	0	0	2	2	0	NA	19.8	9.5	14	2	18
2005-12-03	6	0	0.3	0.6	2.5	0	0.6	17.5	7	5	9	NA	4.2	8	5.5	5	8
2005-12-04	0	0.5	1	8	5	2	6.2	0	0	NA	0.5	NA	4.2	3.5	0	0	0
2005-12-05	0	0	0	0	0	1.8	0	0	0	0	0	NA	0	0	0	0	0
2005-12-06	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-12-07	3	0	0	0.7	0	0	4.2	12.8	0.7	NA	6	NA	0	0	0	2	0
2005-12-08	0	0	0	0.4	7	2	0	3.5	0	0	0	NA	0	0	0	0	0
2005-12-09	0	0	0	0	0	28.5	0	0	0	0	0	NA	0	0	0	0	0
2005-12-10	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-12-11	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-12-12	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-12-13	0	0	1	0	0	0	0	0	0	0	0	NA	12.7	10.5	0	0	0
2005-12-14	4	7	0	0	0	0	1.8	0	0.1	2	0.8	NA	0	0	5.3	22	13
2005-12-15	0	46	12	4	29	0	3.4	11	52	0	4	NA	0.2	0	9.7	4	8
2005-12-16	0.2	0.3	5	0.2	0	2.7	0	0	0	0	0	NA	0	0	0.6	1	4
2005-12-17	0	0	12	0.3	0	0	0	0.6	0	NA	0	NA	0	0	8.5	0	5
2005-12-18	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-12-19	0	0	0	0	0	0	0	0.3	0	0	3	NA	0	0	2.5	1	2
2005-12-20	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
2005-12-21	3	0	0	1	0	0	13.8	0	0	NA	2	NA	0	0	0	3	0
2005-12-22	12	0	0	0	0	0	0	0	0	0	18	NA	0	0	0	4	0
2005-12-23	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	4.2	0.9	3
2005-12-24	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0
2005-12-25	0	0	0	0	0	0	0	0	0	NA	0	NA	0.3	3	0	0	0
2005-12-26	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
